recommendationid,language,review,voted_up,timestamp_created,timestamp_updated,author.playtime_forever,author.playtime_at_review,steam_purchase,received_for_free,votes_up,votes_funny,weighted_vote_score,comment_count
224520759,tchinese,很怕這作者每做一款不同類型的遊戲就會變成那類型遊戲的領頭羊,True,1777652780,1777652780,2368,2368,True,False,0,0,0.5,0
224520718,english,Sick. Can't wait to 100% this one.,True,1777652749,1777652749,468,277,True,False,0,0,0.5,0
224520582,schinese,"22小时全成就，总的来说个人的游戏体验和原作吸血鬼幸存者很相似，有瑕疵但确实是好游戏。
初上手阶段非常有趣，爽感很足，很简单且明确的连锁机制，有原作经验会更快上手
中段被卡数值，大体上是第一次过桥的时候，很大概率会遇到数值不足，这个阶段只能老老实实刷钱或者等胡局
后期因为数值给得非常足，很容易进入爽局。但在核心目标达成后会显著地变得无聊，尤其是通关一次且击败红死神之后补成就阶段，每次和小怪交战都会因为考虑要不要鞭尸、要不要存成长而把一局的时间显著拉长。",True,1777652642,1777652642,1307,1307,True,False,0,0,0.5,0
224520506,schinese,算是比较简单放松的解压游戏，后期比较爽。,True,1777652579,1777652579,1628,1628,True,False,0,0,0.5,0
224520485,koreana,치밀하고 정교하게 설계된 게임입니다 머리를 쓰는 재미가 쏠쏠합니다 순수재미 G.O.A.T,True,1777652561,1777652561,65,65,True,False,0,0,0.5,0
224520444,english,its fine,True,1777652524,1777652524,7693,4791,True,False,1,0,0.523809552192687988,0
224520438,english,"I keep wanting to like this more than I actually do

There are good things here. It has some of the Vampire Survivors DNA, and the achievements/unlocks are actually pretty satisfying. I can see why I should be into it.

But every time I open the game, I kind of have to convince myself to give it another run.

The biggest issue for me is that it feels tiring instead of addictive. With Vampire Survivors, I’d finish a run and immediately want another one. Here, I usually feel like I’ve had enough pretty quickly.

Also, the card-picking system often makes me focus too much on choosing cards in ascending mana order, and after a while it feels weirdly like a children’s math game rather than an exciting roguelite decision.

I don’t think it’s a bad game. The unlocks are nice and there’s definitely something here. But for me, it just doesn’t have that “one more run” magic.",False,1777652516,1777652516,1194,497,True,False,2,0,0.523809552192687988,0
224520417,spanish,Ta wapo,True,1777652498,1777652498,2607,2607,True,False,0,0,0.5,0
224520382,schinese,爽，不憋屈。,True,1777652466,1777652466,1904,608,True,False,0,0,0.5,0
224520174,russian,"Прикольно, но 30 часов это мало и сама игра очень легкая. 3/10",False,1777652302,1778038077,1900,1900,True,False,0,0,0.5,0
224520153,schinese,比隔壁游戏爽10倍，可惜不能联机,True,1777652285,1777652285,745,101,True,False,0,0,0.5,0
224520099,turkish,Bir elin skinde oynanabilecek güzel bir oyun. Ekip özellikle sürekli bir şeyler yapmak istiyor bu çok daha güzel bence.,True,1777652232,1777652232,1522,599,True,False,2,3,0.545454561710357666,1
224519982,schinese,爽,True,1777652140,1777652140,415,211,True,False,0,0,0.5,0
224519455,english,No way,True,1777651701,1777651701,456,456,True,False,0,0,0.5,0
224519372,schinese,太棒了,True,1777651639,1777651639,1688,520,True,False,0,0,0.5,0
224519157,tchinese,I can't stop play,True,1777651463,1777651463,2025,1129,True,False,0,0,0.5,0
224518991,koreana,개재밌네,True,1777651335,1777651335,1330,385,True,False,0,0,0.5,0
224518976,schinese,"前段和后端都挺爽的，是和偏重策略的DBG完全不同的体验，更加侧重成长的爽感和反馈
但是中段正正好被卡数值的那段时间重复感一下就上来了，单局的长度在这个阶段被拉得很长，而且每场战斗其实没啥有区分度的策略空间",True,1777651325,1777651325,1663,1663,True,False,0,0,0.5,0
224518563,english,Great game. More depth than Vampire Survivors but less replayability.,True,1777650981,1777650981,926,926,True,False,0,0,0.5,0
224517749,koreana,뭐야 내 시간 돌려줘요,True,1777650306,1777650306,635,635,True,False,0,0,0.5,0
224517591,english,uh oh this is really addicting,True,1777650175,1777650175,1254,141,True,False,0,0,0.5,0
224517513,english,"he's done it again, even just mindlessly pressing ""play all"" is fun",True,1777650110,1777650110,1199,1129,True,False,0,0,0.5,0
224517508,schinese,最爽的卡牌肉鸽体验，连击高了之后卡牌打出去的手感简直爽爆，这是我玩过的最爽的卡牌肉鸽，已经猛玩三天了，体验非常上头，大卡组只要多拿点抽牌也是随随便便玩，加费牌也是，多拿几张玩着根本不会缺费，这是最优秀的卡牌游戏之一,True,1777650107,1777650107,1940,1268,True,False,0,0,0.5,0
224517379,schinese,晕3D，太难受了,False,1777649986,1777649986,41,41,True,False,0,1,0.381045430898666382,0
224517040,english,"No idea what poncle puts in these games, but its gotta be some virtual crack. Honestly, a good entry into I guess the new 'Vampire' series of games poncle is trying to build up. If poncle continues to just create games that are a mishmash of other genres with a unique flair to it, I'm all in. Really my only complaint, and it's the same with Survivors too, is the first couple of hours of figuring out the game and finding out what works is fun, then after a while, you find that one build that you just use all the time because it decimates the game and its really fun. But then those final hours where you try to 100% the game is very tedious and a bit of a chore. Still though, pretty fun, I enjoyed my time with it.",True,1777649703,1777649703,1381,1381,True,False,0,0,0.5,0
224517027,schinese,"战斗确实爽，就是对设备寿命不太友好（）
前期略显疲软，局外成长没点起来，没有万用连击很容易断，前期想看大数字也打不出来，很容易在这时候觉得无聊，不过中期之后拿到万用宝石再去敲到1星就是爽局了，后期拿到红死神之后就是一路平推，除了关底红死神刚需冰冻躲斩杀其他卡随便捡捡也能赢。
不过我没想明白的是通关之后为什么金币上限还是要限制到5k，鞭尸环节金币蹭蹭蹭的往上跳会带来像赌博带来的快感一样，我一开始以为无尽鞭尸会直接突破上限的，可惜了.
优化方面要的还是挺多的，像是手牌排版问题，我是希望能做成多排分布，后期手牌是很容易满的，全部挤在一排鼠标不好找还容易，键盘又找的慢,改成多排分开一点要好找一点。按费排序这个就见仁见智了，可以给个开关自己选要不要这样分布，现在这种排序法是很利好多组小循环的，基本上打四次小循环就换下一组小循环，也不用我再去找，最后一个成就的x宝石我就是一直在森林打小循环刷出来的。还有倍速问题，倍速加速了不知道为什么鼠标老是容易飘，牌满了不好找牌。
期待后续更新能有更好的爽玩体验",True,1777649688,1777649688,1029,1029,True,False,0,0,0.5,0
224517008,brazilian,jogo para nego com deficit de atenção,True,1777649672,1777649672,1327,1327,True,False,0,0,0.5,0
224516994,english,"Good game, nice Crawlers.",True,1777649658,1777649658,1838,1516,True,False,0,0,0.5,0
224516988,koreana,"슬더스2에 도파민 첨가 버젼 슬더스2가 살짝 물렸다면 환기용으로 해도 좋은게임
이 게임만의 매력도 충분함",True,1777649652,1777649652,1561,1561,True,False,0,0,0.5,0
224516937,schinese,尖塔2要有爬行者一半能考虑玩家游戏体验也不至于都是差评了,True,1777649609,1777649609,1122,1122,True,False,0,0,0.5,0
224516896,schinese,战斗！爽！战斗！爽！,True,1777649574,1777649574,1822,1243,True,False,0,0,0.5,0
224516684,english,"A very good Deckcrawler which is ,compared to slay the spire 2, a lot more intuitive, some might say easier, but i dont know if the simplistic ""get good"" mentality is useful here.",True,1777649412,1777649412,507,507,True,False,1,1,0.523809552192687988,0
224516593,english,Woooo!,True,1777649346,1777649346,1186,688,True,False,0,0,0.5,0
224516450,schinese,爽,True,1777649235,1777649235,3157,2560,True,False,0,0,0.5,0
224516350,schinese,快快更新不够玩,True,1777649141,1777649141,1172,1172,True,False,0,0,0.5,0
224516312,schinese,正反馈拉满了，玩的很爽啊,True,1777649118,1777649118,348,292,True,False,0,0,0.5,0
224516162,schinese,爽,True,1777648988,1777648988,927,228,True,False,0,0,0.5,0
224515957,schinese,快跑！！！这个游戏肯定掺了冰！一个像素游戏莫名其妙的夺走了我一晚上的时间！我记得我昨晚刚打开没一会儿啊？怎么现在已经是五一晚上11点了？！！,True,1777648827,1777648827,943,341,True,False,0,0,0.5,0
224515648,schinese,非常爽游戏，使我牌组旋转,True,1777648599,1777864287,1059,985,True,False,0,0,0.5,0
224515604,schinese,虽然游戏画面看起来确实比较粗糙但是游玩体验非常好，只有boss战最后的时候出牌出慢了会一直被攻击这一段比较难受，最重要的一点是后期的手牌管理非常困难，几十张牌子里面要精准抽出来想要的那张牌并不容易，而慢了的动作会被boss攻击，左边的血条和护盾应该往上移动，每次出牌到边缘的时候就会被挡住看不见，然后手牌堆叠方式应该可以分好几列，这样抽牌会比较容易，在我看来想要提升游玩性和耐玩性应该增加Roguelike模式能够把角色和道具都随机化，无尽模式玩多了重复性内容会比较多，多玩几次很容易腻,True,1777648566,1778205115,990,981,True,False,0,0,0.5,0
224515551,french,addictif,True,1777648513,1777648513,1019,752,True,False,0,0,0.5,0
224515431,schinese,"玩了十来个小时依然觉得自己还在梦中。
不！游戏不该是这样的！怪应该刀刀烈火，应该召唤小怪，应该能够无敌，应该疯狂给你塞屎，应该疯狂限制出牌，应该出牌越多伤害越低，甚至给你上我存在即删牌的能力！
若是如此，我希望永远都不醒来...
",True,1777648426,1777648426,1056,916,True,False,0,0,0.5,0
224515424,japanese,👍️,True,1777648422,1777648422,348,348,True,False,0,0,0.5,0
224515352,schinese,"好玩！上瘾！

吸血鬼幸存者，手残的我唯唯诺诺。
吸血鬼爬行者，手柄的我重拳出击！",True,1777648362,1777648362,881,229,True,False,0,0,0.5,0
224515220,english,"Basically, my opinion on this roguelike deckbuilder dungeon crawler with turn-based RPG combat is the same as when I reviewed the demo: “It’s alright.”

One thing I didn’t like about this hane is how heavily it recycles content from the previous game, to the point where all the characters and enemies are the exact same ones from Vampire Survivors, and there isn’t a single new design made specifically for this entry.

Another negative aspect is that the game is fairly short, with around 5 levels, each containing 2 or 3 sub-levels. The maps are also quite small and don’t offer much variety between them. The variety of weapons and upgrades is also pretty lacking compared to the previous game. Although, knowing the developer, it probably won’t take long before they start releasing free or paid updates to add more content.

Mechanically, the game is very simple, to the point where it’s relatively easy to create absurdly overpowered combos that let you destroy everything in your path.

Even so, it’s not a bad game if you enjoy this type of genre, especially if you like the Vampire Survivors aesthetic. And for 10$, you can’t complain too much.",True,1777648259,1777648259,2070,2070,True,False,0,0,0.5,0
224514944,schinese,战斗爽,True,1777648033,1777648033,652,181,True,False,0,0,0.5,0
224514715,french,Il est bien le jeu,True,1777647854,1777647854,1107,1107,True,False,0,0,0.5,0
224514671,german,Just more poncle goodness.,True,1777647814,1777647814,896,896,True,False,0,0,0.5,0
224514664,schinese,爽就完事,True,1777647809,1777647809,1406,952,True,False,0,0,0.5,0
224514392,schinese,最简单的机制，最爽的体验！,True,1777647580,1777647580,712,100,True,False,0,0,0.5,0
224514383,english,"Great game, it does get a bit repetitive at the end, but otherwise it's a fun journey.",True,1777647569,1777647569,1610,1610,True,False,0,0,0.5,0
224514358,japanese,GG,True,1777647543,1777647543,46,46,True,False,0,0,0.5,0
224514108,koreana,"마우가정신으로 오버워치 하다가 지칠때마다 한판씩 하고 있음
나의 치유소 같은 게임인것
이게 게임이지..

간만에 끝까지? 다 깬 게임이네... 끝나도 끝난게 아니긴 하지만 DLC나올때까진 묻어둬야겠음",True,1777647343,1777869053,1172,984,True,False,0,0,0.5,0
224514046,schinese,游戏非常好玩，但是目前后劲不足，玩了二十多个小时候 能解锁的都解锁完且搞清楚无限的规则后基本已经无敌，这个时候就索然无味了，从这一点上看塔二要好一点,True,1777647287,1777647287,1600,1323,True,False,0,0,0.5,0
224513899,tchinese,精神時光屋,True,1777647146,1777647146,659,239,True,False,0,0,0.5,0
224513741,schinese,"朋友送的，感谢他让我体验到了这么棒的游戏
关卡玩起来很流畅，个人很喜欢的配乐
希望能尽快出新内容",True,1777647017,1777647017,1589,1589,False,False,0,0,0.5,0
224513511,schinese,和🦌一样爽,True,1777646840,1777646840,1375,338,True,False,0,0,0.5,0
224513417,english,Very fun,True,1777646759,1777646759,1508,943,True,False,0,0,0.5,0
224513369,english,"Only 4 hours in as of writing this cause of time restrictions, but this game is almost (very close) as good as Survivors, which was to be expected as this game doesn't invent a whole genre of games like Survivors, but it's still a great time nonetheless, though the runs can get pretty long if you collect everything and fight every enemy.

8/9 on the richter scale because this game absolutely devastates your sleep schedule.",True,1777646709,1777646709,265,265,True,False,0,0,0.5,0
224513286,schinese,好,True,1777646633,1777646633,3792,1724,True,False,0,0,0.5,0
224513186,japanese,快感を得られるゲーム,True,1777646526,1777646526,774,660,True,False,0,0,0.5,0
224512919,schinese,再玩亿局,True,1777646293,1777646293,1006,804,True,False,0,0,0.5,0
224512605,schinese,给个临时差评，翻了一下差评理由差不多。爽是很爽，但是无脑赢和无脑输一样无聊。玩了半天还不知道具体的伤害计算方式，各种弹跳，溅射，敌人护甲和血量，完全不知道怎么算的，也没有机制讲解。可能这就是设计师说的‘简单’的游戏，随便点两下连击就过关了。。。地图操作很无聊各种按方向键。。。花金币买全局buff太逆天了。。。塔2更新前爽一下。。。,False,1777646054,1777646106,3905,1051,True,False,2,0,0.477894425392150879,0
224512571,schinese,,True,1777646019,1777646019,385,309,True,False,0,0,0.5,0
224512272,english,A very addictive and fun game. I am a fan of Vampire Survivors and Vampire Crawlers does not disappoint.,True,1777645754,1777645754,1213,982,True,False,0,0,0.5,0
224512247,schinese,毋庸置疑的好玩,True,1777645734,1777645734,390,315,True,False,0,0,0.5,0
224511856,spanish,"Bastante adictivo, me gusta la timba, el juego es timba, ya me corri dos veces con Pugnala",True,1777645418,1777645418,225,207,True,False,0,0,0.5,0
224511780,english,"Maybe I will change my mind at some point but so far it's a game that is too simple, with very little dicision making. Another one in the line of games that thrive in preying on addictive systems to keep you engaged.",False,1777645355,1777645355,256,256,True,False,1,0,0.476190477609634399,0
